CityID;CityName;StateProvinceID;Latitude;Longitude;LatestRecordedPopulation
1;Aaronsburg;39;40.8997903;-77.4533235;613
3;Abanda;1;33.100954;-85.5296753;192
4;Abbeville;42;34.1781719;-82.3790148;5237
5;Abbeville;11;31.9921223;-83.3068243;2908
6;Abbeville;1;31.5718352;-85.2504893;2688
7;Abbeville;19;29.9746502;-92.1342921;12257
8;Abbeville;25;34.5031591;-89.5031368;419
9;Abbotsford;52;44.946356;-90.315969;2310
10;Abbott;45;31.8848809;-97.0733361;356
11;Abbott;4;35.0734293;-94.1938205;356
12;Abbott;32;36.3055851;-104.2588701;NULL
13;Abbott;49;37.4292967;-80.1394911;356
14;Abbott;51;38.9217656;-80.3214735;NULL
15;Abbottsburg;34;34.517114;-78.7250179;NULL
16;Abbottstown;39;39.8864869;-76.9847013;1011
17;Abbyville;17;37.9708468;-98.2042299;87
18;Abell;45;35.3933811;-101.458781;NULL
19;Abercrombie;35;46.4477384;-96.7303557;263
20;Aberdeen;43;45.4646985;-98.4864829;26091
21;Aberdeen;21;39.5095556;-76.1641197;14959
22;Aberdeen;50;46.9753708;-123.8157218;16896
23;Aberdeen;13;42.9440784;-112.8383265;1994
24;Aberdeen;34;35.131547;-79.4294789;6350
25;Aberdeen;25;33.8251139;-88.5436553;5612
26;Aberdeen;36;38.6556296;-83.7610323;1638
27;Aberdeen;18;37.2539361;-86.6816547;NULL
28;Aberfoil;1;32.0704299;-85.6877257;NULL
29;Abernant;1;33.2903926;-87.198053;NULL
30;Abernathy;45;33.8323038;-101.8429491;2805
31;Abeytas;32;34.4675637;-106.8114154;56
32;Abie;28;41.3341756;-96.9489211;69
33;Abilene;45;32.4487364;-99.7331439;117063
34;Abilene;17;38.9172216;-97.2139094;6844
35;Abingdon;14;40.8044833;-90.4017954;3319
36;Abingdon;49;36.7098335;-81.9773482;8191
37;Abingdon;16;41.0822387;-92.1390672;NULL
38;Abingdon;21;39.4623305;-76.2791236;NULL
39;Abington;39;40.1206656;-75.1179512;NULL
40;Abington;22;42.1048228;-70.9453218;15985
41;Abiquiu;32;36.207241;-106.3186397;231
42;Abita Springs;19;30.4785257;-90.0375755;2365
43;Abo;32;34.4558977;-106.3330712;NULL
44;Aboite;15;41.0008805;-85.3180293;NULL
45;Abraham;46;39.3966197;-112.7180077;NULL
46;Abram;45;26.1997957;-98.4111287;2067
47;Abrams;52;44.7791593;-88.0598261;340
48;Absarokee;27;45.5204982;-109.4429444;1150
49;Absecon;31;39.4284503;-74.4957076;8411
50;Academy;43;43.4563876;-99.0798134;NULL
51;Acampo;5;38.1746398;-121.2785588;341
52;Accident;21;39.628696;-79.319759;325
53;Accokeek;21;38.6676168;-77.0283092;10573
54;Accomac;49;37.7195742;-75.6654845;519
55;Accord;33;41.7856489;-74.2290366;562
56;Accord;22;42.1745451;-70.8836552;NULL
57;Ace;45;30.5363152;-94.8243744;NULL
58;Aceitunas;40;18.4432783;-67.0649026;1436
59;Acequia;13;42.6679642;-113.5969537;124
60;Achille;37;33.8373817006;-96.4109935885;492
61;Achilles;49;37.2801422;-76.4402257;NULL
62;Ackerly;45;32.5264993;-101.71597;220
63;Ackerman;25;33.3101243;-89.1728434;1510
64;Ackley;16;42.5541451;-93.0532553;1589
65;Ackworth;16;41.3669373;-93.4727131;83
66;Acme;50;48.7170574;-122.2051584;246
67;Acme;45;34.3167412;-99.8239861;NULL
68;Acme;53;44.9105275;-106.9850706;NULL
69;Acme;19;31.2857351;-91.8204007;NULL
70;Acme;32;33.5923153;-104.3285785;NULL
71;Acoma;29;37.5483023;-114.1724807;NULL
72;Acomita;32;35.0553199;-107.5717171;NULL
73;Acorn;49;38.0192976;-76.6491233;NULL
74;Acra;33;42.3109186;-74.0554126;NULL
75;Acree;11;31.5554539;-83.9960153;NULL
76;Acton;20;43.5342468;-70.9097847;NULL
77;Acton;27;45.9305083;-108.6806978;NULL
78;Acton;22;42.4850931;-71.43284;NULL
79;Acton;5;34.469994;-118.1967418;7596
80;Acushnet;22;41.6806593;-70.907816;3073
81;Acworth;30;43.2178539;-72.2920317;NULL
82;Acworth;11;34.0659329;-84.6768796;20425
83;Acy;19;30.2188079;-90.8203734;NULL
84;Ada;19;32.5459856;-93.1404423;NULL
85;Ada;52;43.8769382;-87.8956469;NULL
86;Ada;17;39.1513917;-97.8892088;100
87;Ada;36;40.7694969;-83.8227149;5952
88;Ada;37;34.7784784006;-96.7021280885;16810
89;Ada;24;47.299689;-96.5153463;1707
90;Adair;16;41.5003898;-94.6434132;781
91;Adair;14;40.4189309;-90.4967942;210
92;Adair;37;36.4407049006;-95.2951414885;790
93;Adair Village;38;44.6706763;-123.2178759;840
94;Adairsville;11;34.3687021;-84.9341093;4648
95;Adairville;18;36.6675425;-86.8519417;852
96;Adak;2;51.88;-176.6580556;326
97;Adams;37;36.7603623006;-101.100889188;NULL
98;Adams;15;39.3825496;-85.559973;NULL
99;Adams;18;38.0545335;-82.7076584;NULL
100;Adams;25;32.1598736;-90.5606536;NULL
101;Adams;44;36.5822667;-87.0655564;633
102;Adams;28;40.4594441;-96.5100171;573
103;Adams;38;45.767354;-118.5624734;350
104;Adams;24;43.5652435;-92.7193503;787
105;Adams;33;43.8092321;-76.0240892;1775
106;Adams;22;42.6242495;-73.117603;5515
107;Adams;35;48.4213852;-98.0789893;127
108;Adams;52;43.956082;-89.8181818;1967
109;Adams Center;33;43.8600635;-76.0054785;1568
110;Adams City;6;39.8266528;-104.9288672;NULL
111;Adamsburg;39;40.3117361;-79.6561538;172
112;Adamstown;39;40.2412035;-76.0563303;1789
113;Adamstown;21;39.3109356;-77.4747088;2372
114;Adamsville;46;38.2583031;-112.7938352;NULL
115;Adamsville;45;31.3012767;-98.1689206;NULL
116;Adamsville;39;41.5111646;-80.3697888;67
117;Adamsville;44;35.2359146;-88.3905965;2207
118;Adamsville;36;40.0697925;-81.8823542;114
119;Adamsville;1;33.6009389;-86.9561059;4522
120;Adario;36;40.9345;-82.4501677;NULL
121;Addicks;45;29.7824508;-95.6424457;NULL
122;Addie;34;35.4059341;-83.1598661;NULL
123;Addieville;14;38.391439;-89.4900881;252
124;Addington;37;34.2484825006;-97.9907627885;114
125;Addis;19;30.3538043;-91.2653865;3593
126;Addison;1;34.2023243;-87.1814012;758
127;Addison;23;41.9864341;-84.3471684;605
128;Addison;14;41.931696;-87.9889556;36942
129;Addison;33;42.1028514;-77.2335879;1763
130;Addison;39;39.7473003;-79.3392013;207
131;Addison;51;38.4781934;-80.4082166;776
132;Addison;45;32.96179;-96.8291685;13056
133;Addison;20;44.6184102;-67.7441645;605
134;Addison;36;38.886191;-82.1462561;NULL
135;Addison;47;44.0886671;-73.302622;NULL
136;Addison;52;43.4227761;-88.3745423;NULL
137;Addy;50;48.3560098;-117.8374738;268
138;Addyston;36;39.1367249;-84.709114;938
139;Adel;11;31.1371358;-83.4234936;5334
140;Adel;16;41.6144325;-94.017453;3682
141;Adel;38;42.177388;-119.8985576;NULL
142;Adel;27;47.0277236;-111.6238645;NULL
143;Adelaide;50;47.3309328;-122.3604012;NULL
144;Adelanto;5;34.5827699;-117.409215;31765
145;Adeline;14;42.1433589;-89.4903897;85
146;Adelino;32;34.7158909;-106.7311374;823
147;Adell;52;43.6191633;-87.9520364;516
148;Adelphi;21;39.0031656;-76.97192;15086
149;Adelphi;36;39.4667304;-82.7471145;380
150;Adelphia;31;40.2181677;-74.2562566;NULL
151;Aden;32;32.1528722;-107.1275128;NULL
152;Adena;36;40.2186805;-80.8728672;759
153;Adgateville;11;33.2231838;-83.671006;NULL
154;Adin;5;41.19378;-120.945245;272
155;Adjuntas;40;18.1627363;-66.7221187;4406
156;Admire;17;38.6411197;-96.1030491;156
157;Adna;50;46.6289921;-123.0612431;NULL
158;Adolphus;18;36.6517098;-86.2613779;NULL
159;Adona;4;35.0381433;-92.8979475;209
160;Adrian;11;32.5307224;-82.5892995;664
161;Adrian;45;35.2747775;-102.6652114;166
162;Adrian;38;43.7407155;-117.0718261;177
163;Adrian;26;38.397518;-94.3516159;1677
164;Adrian;24;43.6349663;-95.932797;1257
165;Adrian;23;41.8975471;-84.0371659;21133
166;Advance;26;37.1044958;-89.9106494;1347
167;Advance;15;39.9958763;-86.620004;477
168;Advance;34;35.9412482;-80.4092217;1138
169;Advance;23;45.221397;-85.0775567;328
170;Adwolf;49;36.7892824;-81.5820609;1530
171;Ady;21;39.638717;-76.3327369;NULL
172;Ady;45;35.4856041;-102.1324141;NULL
173;Aeneas;50;48.5473813;-118.9786447;NULL
174;Aetna;17;37.0839169;-98.9628777;NULL
175;Affton;26;38.5506084;-90.3331719;20307
176;Afton;24;44.9027452;-92.7835373;2886
177;Afton;16;41.0274907;-94.1980083;845
178;Afton;33;42.228136;-75.5265715;822
179;Afton;32;32.0728753;-106.9441731;NULL
180;Afton;5;35.0363724;-116.3797442;NULL
181;Afton;37;36.6976344006;-94.9868001885;1049
182;Afton;53;42.7249282;-110.9318687;1911
183;Agar;43;44.8383153;-100.0745668;76
184;Agate;6;39.461651;-103.9421807;NULL
185;Agate Beach;38;44.6773386;-124.0617836;NULL
186;Agawam;27;47.9999571;-112.1675232;NULL
187;Agawam;22;42.0695391;-72.6148117;28438
188;Agawam;37;34.8773502006;-97.9699353885;NULL
189;Agency;16;40.9950162;-92.3068492;638
190;Agency;26;39.644718;-94.7399611;684
191;Agency Village;43;45.5808427;-97.0831191;181
192;Agenda;17;39.7077797;-97.4317035;68
193;Agnes;45;32.9792888;-97.7886421;NULL
194;Agness;38;42.5564976;-124.0689776;NULL
195;Agnew;28;41.0169486;-96.8147413;NULL
196;Agnos;4;36.2772888;-91.6915332;NULL
197;Agoura;5;34.1430611;-118.7378669;NULL
198;Agoura Hills;5;34.1363945;-118.7745348;20330
199;Agra;17;39.7616776;-99.1192544;267
200;Agra;37;35.8987316006;-96.8960317885;339
201;Agricola;25;30.807689;-88.5200194;NULL
202;Agricola;17;38.4194601;-95.5349823;NULL
203;Agua Dulce;45;27.781692;-97.9086105;812
204;Agua Dulce;5;34.4963817;-118.3256348;3342
205;Agua Fria;32;35.6544755;-106.0222447;2800
206;Agua Nueva;45;26.9017168;-98.6002976;NULL
207;Aguada;40;18.3793913;-67.1882365;3212
208;Aguadilla;40;18.4274454;-67.1540698;13310
209;Aguanga;5;33.4428094;-116.8650235;1128
210;Aguas Buenas;40;18.2568989;-66.1029442;4204
211;Aguas Claras;40;18.252734;-65.6534952;3006
212;Agudo;32;34.4053469;-104.3035865;NULL
213;Aguila;3;33.9428069;-113.1740805;798
214;Aguilar;6;37.4027931;-104.6533188;538
215;Aguilares;45;27.4486359;-99.0872507;21
216;Aguilita;40;18.0232976;-66.5346166;4747
217;Ahloso;37;34.7390353006;-96.6612926885;NULL
218;Ahmeek;23;47.2988116;-88.3965014;146
219;Ahoskie;34;36.2868223;-76.9846808;5039
220;Ahtanum;50;46.5595702;-120.6220123;3601
221;Ahwahnee;5;37.3654982;-119.7262667;2246
222;Aibonito;40;18.1399594;-66.2660016;8249
223;Aid;36;38.5961913;-82.4932125;NULL
224;'Aiea;12;21.3864663;-157.9231834;9338
225;Aiken;45;34.1422953;-101.5257226;NULL
226;Aiken;42;33.5604168;-81.7195533;29524
227;Ailey;11;32.1874042;-82.5656886;432
228;Ainsworth;16;41.2889098;-91.5523838;567
229;Ainsworth;28;42.5499993;-99.8626236;1728
230;Ainsworth;15;41.4878149;-87.2586458;NULL
231;Airmont;33;41.1009293;-74.1162544;8628
232;Airport Drive;26;37.1425588;-94.5107824;698
233;Airport Road Addition;45;27.2200435;-98.0994483;93
234;Airway Heights;50;47.644611;-117.5932728;6114
235;Aitkin;24;46.533013;-93.7102493;2165
236;Ajo;3;32.3717249;-112.8607099;3304
237;Ak Chin;3;32.2875683;-112.0090238;30
238;Akaska;43;45.3324891;-100.1206808;42
239;Ak-Chin Village;3;33.0283838;-112.0876431;862
240;Akeley;24;47.004125;-94.7269509;432
241;Akers;26;37.3761567;-91.5537547;NULL
242;Akhiok;2;56.9455556;-154.1702778;71
243;Akiachak;2;60.9094444;-161.4313889;627
244;Akiak;2;60.9122222;-161.2138889;346
245;Akin;14;37.9881043;-88.7475606;NULL
246;Akins;37;35.5109831006;-94.7145595885;493
247;Akra;35;48.775272;-97.7270364;NULL
248;Akron;17;37.3516904;-97.0150368;402
249;Akron;6;40.1605373;-103.2143843;1702
250;Akron;1;32.8765165;-87.7425105;356
251;Akron;15;41.0383766;-86.0280502;1167
252;Akron;23;43.5680759;-83.5141259;402
253;Akron;16;42.8288818;-96.5594773;1486
254;Akron;36;41.0814447;-81.5190053;199110
255;Akron;33;43.0208924;-78.4953015;2868
256;Akron;39;40.1567616;-76.2021742;3876
257;Akutan;2;54.1355556;-165.7730556;1027
258;Alabam;4;36.1525747;-93.6813021;NULL
259;Alabama;33;43.0964478;-78.3908559;NULL
260;Alabaster;23;44.1864058;-83.558032;NULL
261;Alabaster;1;33.2442813;-86.8163773;30352
262;Alachua;10;29.7972491722;-82.4948815797;9059
263;Aladdin;39;40.6917318;-79.6567143;NULL
264;Aladdin;53;44.6399866;-104.183551;NULL
265;Alakanuk;2;62.6888889;-164.6152778;677
266;Alamance;34;36.0351361;-79.4858549;951
267;Alameda;5;37.7652065;-122.2416355;73812
268;Alameda;32;35.1867101;-106.6180813;NULL
269;Alamillo;32;34.2547889;-106.9161402;102
270;Alamo;29;37.3649613;-115.1644614;1080
271;Alamo;45;26.1836854;-98.1230638;18353
272;Alamo;32;34.4208918;-107.5108753;1085
273;Alamo;5;37.8502033;-122.032184;14570
274;Alamo;11;32.1471202;-82.7779171;2797
275;Alamo;44;35.7847949;-89.1172883;2461
276;Alamo;15;39.9819877;-87.0572313;66
277;Alamo;35;48.5816949;-103.4699122;57
278;Alamo Alto;45;31.4051216;-106.023861;NULL
279;Alamo Heights;45;29.4849531;-98.4658502;7031
280;Alamo Oaks;5;37.8393701;-121.993016;NULL
281;Alamogordo;32;32.8995325;-105.960265;30403
282;Alamosa;6;37.4694491;-105.8700215;8780
283;Alamota;17;38.4611276;-100.3101357;NULL
284;Alanreed;45;35.2125494;-100.7343059;NULL
285;Alanson;23;45.4441778;-84.7867115;738
286;Alapaha;11;31.3851954;-83.2229323;668
287;Alarka;34;35.3531511;-83.4454355;NULL
288;Alatna;2;66.5572222;-152.7072222;37
289;Alba;23;44.97473;-84.9686585;295
290;Alba;45;32.7929034;-95.6344037;504
291;Alba;39;41.7050749;-76.8282913;157
292;Alba;26;37.2383894;-94.4174489;555
293;Alban;52;44.6277513;-89.2848362;NULL
294;Albany;5;37.885802227;-122.305978754;18539
295;Albany;30;43.9578493;-71.1675703;NULL
296;Albany;37;33.8854352006;-96.1865437885;143
297;Albany;24;45.6299647;-94.5700048;2561
298;Albany;26;40.2486069;-94.331068;1730
299;Albany;33;42.6525793;-73.7562317;97856
300;Albany;52;42.7077846;-89.4370629;1018
301;Albany;47;44.7308826;-72.3798297;193
302;Albany;38;44.6365107;-123.1059282;50158
303;Albany;45;32.723452;-99.2973005;2034
304;Albany;53;41.1841402;-106.1319565;55
305;Albany;19;30.5043578;-90.5823138;1088
306;Albany;36;39.2275735;-82.2023695;828
307;Albany;15;40.3008764;-85.2419145;2165
308;Albany;14;41.7894748;-90.2192941;891
309;Albany;11;31.5785074;-84.155741;77434
310;Albany;18;36.6908992;-85.1346776;2033
311;Albee;43;45.0521869;-96.5533899;16
312;Albemarle;34;35.3501426;-80.2000578;15903
313;Alberene;49;37.8865304;-78.6164036;NULL
314;Alberhill;5;33.7272418;-117.3997644;NULL
315;Albers;14;38.5433823;-89.6123129;1190
316;Albert;17;38.4527906;-99.0114836;175
317;Albert;37;35.2367829006;-98.4352294885;NULL
318;Albert;45;30.1938154;-98.6016958;NULL
319;Albert City;16;42.7819199;-94.9485993;699
320;Albert Lea;24;43.6480127;-93.3682656;18016
321;Alberta;24;45.573295;-96.0475549;103
322;Alberta;49;36.8657034;-77.8863857;298
323;Alberta;1;32.232086;-87.4099974;NULL
324;Alberton;27;47.0015869;-114.4734549;420
325;Albertson;33;40.7734341;-73.6431844;5182
326;Albertville;24;45.237742;-93.6544085;7044
327;Albertville;1;34.2675937;-86.2088669;21160
328;Albertville;52;44.9599608;-91.6004433;NULL
329;Albia;16;41.0266746;-92.8057514;3766
330;Albin;25;33.9134472;-90.3298123;NULL
331;Albin;53;41.4177559;-104.0982866;181
332;Albion;50;46.7909974;-117.2504529;579
333;Albion;37;34.6668259006;-95.1237443885;106
334;Albion;20;44.5322902;-69.4425424;NULL
335;Albion;5;39.2235117;-123.7686251;168
336;Albion;31;39.7787261;-74.9548875;NULL
337;Albion;27;45.1872104;-104.2768917;NULL
338;Albion;52;42.8794488;-89.0698346;NULL
339;Albion;45;33.8589967;-95.0307803;NULL
340;Albion;28;41.6908444;-98.0036724;1650
341;Albion;16;42.1124866;-92.9885339;505
342;Albion;14;38.3775484;-88.0561465;1988
343;Albion;39;41.8906112;-80.3664542;1516
344;Albion;33;43.2464477;-78.193632;6056
345;Albion;23;42.243097;-84.7530304;8616
346;Albion;15;41.3956043;-85.4244241;2349
347;Albion;13;42.4126885;-113.578063;267
348;Alborn;24;46.972996;-92.5760257;NULL
349;Albright;51;39.4939772;-79.6428302;299
350;Albrightsville;39;41.0145319;-75.6010222;202
351;Albuquerque;32;35.0844909;-106.6511367;545852
352;Alburg;47;44.9750399;-73.3001312;497
353;Alburnett;16;42.1483285;-91.6185065;673
354;Alburtis;39;40.5109298;-75.6029654;2361
355;Alcalde;32;36.0889116;-106.053634;285
356;Alcan;2;62.7230556;-141.1880556;NULL
357;Alcester;43;43.0213783;-96.6308708;807
358;Alco;4;35.8875749;-92.3671022;NULL
359;Alcoa;44;35.7895271;-83.9737935;8449
360;Alcoa Center;39;40.5384;-79.6450454;NULL
361;Alcolu;42;33.7509954;-80.2142456;429
362;Alcoma;10;27.8950239;-81.4822964;NULL
363;Alcova;53;42.5521842;-106.7164296;76
364;Alda;28;40.8711238;-98.4681219;642
365;Aldan;39;39.9215014;-75.2879632;4152
366;Alden;33;42.9000596;-78.4919671;2605
367;Alden;17;38.2422335;-98.3120105;148
368;Alden;24;43.6702334;-93.5760513;661
369;Alden;16;42.5202571;-93.3760389;787
370;Alden;23;44.8811151;-85.2756185;125
371;Alden;37;34.9792867006;-98.6091221885;NULL
372;Alden Bridge;19;32.7751427;-93.720178;NULL
373;Alder;50;46.8003829;-122.2901126;227
374;Alder;27;45.3238132;-112.1072095;103
375;Alder Creek;33;43.4234022;-75.2279451;NULL
376;Alderdale;50;45.8348539;-119.9208683;NULL
377;Alderley;52;43.217504;-88.4498205;NULL
378;Alderpoint;5;40.1762567;-123.6116952;186
379;Alderson;37;34.9040447006;-95.7157147885;304
380;Alderson;51;37.725954;-80.6420237;1184
381;Alderwood Manor;50;47.8220414;-122.2820746;8442
382;Aldine;45;29.932445;-95.3802149;15869
383;Aldora;11;33.0520707;-84.1757503;103
384;Aldrich;26;37.5475408;-93.5546465;80
385;Aldrich;24;46.3763513;-94.9366889;48
386;Aledo;14;41.1997568;-90.7493063;3640
387;Aledo;45;32.6959643;-97.6022471;2716
388;Aleknagik;2;59.2730556;-158.6177778;219
389;Alex;37;34.9187395006;-97.8024323885;550
390;Alexander;20;45.0886862;-67.4683278;NULL
391;Alexander;11;33.0220988;-81.8767822;NULL
392;Alexander;51;38.7828816;-80.2225791;NULL
393;Alexander;45;32.0590335;-98.2061509;NULL
394;Alexander;4;34.6295373;-92.4412674;2901
395;Alexander;17;38.4694588;-99.5531697;65
396;Alexander;16;42.8058039;-93.4765943;175
397;Alexander;33;42.9011711;-78.2566834;509
398;Alexander;35;47.8430756;-103.642698;223
399;Alexander City;1;32.944012;-85.9538532;14875
400;Alexander Mills;34;35.3106771;-81.858714;NULL
401;Alexandria;30;43.6159066;-71.8284142;NULL
402;Alexandria;1;33.7739892;-85.885523;3917
403;Alexandria;19;31.3112936;-92.4451371;47723
404;Alexandria;18;38.9595078;-84.3879946;8477
405;Alexandria;28;40.2452794;-97.3892076;177
406;Alexandria;36;40.0889524;-82.6123872;517
407;Alexandria;44;36.0775587;-86.0333222;966
408;Alexandria;39;40.5564586;-78.0977847;346
409;Alexandria;43;43.653592;-97.7828482;615
410;Alexandria;49;38.8048356;-77.0469214;139966
411;Alexandria;24;45.8852397;-95.3775379;11070
412;Alexandria;15;40.2628184;-85.675809;5145
413;Alexandria;26;40.3594887;-91.455432;159
414;Alexandria Bay;33;44.3358836;-75.9177309;1078
415;Alexis;14;41.0633703;-90.5559675;831
416;Alfalfa;38;44.0773433;-121.0169654;NULL
417;Alfalfa;37;35.2228930006;-98.6310686885;NULL
418;Alfarata;39;40.6625726;-77.4569371;149
419;Alford;22;42.2356442;-73.4134456;NULL
420;Alford;10;30.6938049;-85.3921505;489
421;Alfordsville;15;38.5606067;-86.9483354;101
422;Alfred;33;42.2542366;-77.7905509;4174
423;Alfred;20;43.476471;-70.7183902;NULL
424;Alfred;45;27.8805767;-97.9847231;91
425;Alfred;35;46.6030326;-98.9992751;NULL
426;Alger;36;40.7061631;-83.8438267;860
427;Alger;50;48.6198313;-122.3412734;403
